Id,Time[ns],0:SPI: MISO data,0:SPI: MOSI data
2191,5820880250.00,00,09
2192,5820906250.00,28,00
2193,5820942250.00,00,06
2194,5820967500.00,00,60
2195,5822061500.00,00,09
2196,5822087500.00,68,00
2197,5822431500.00,00,04
2198,5822456750.00,00,51
2199,5822492000.00,00,04
2200,5822517250.00,00,33
2201,5822552500.00,00,04
2202,5822577750.00,00,30
2203,5822613000.00,00,04
2204,5822638250.00,00,23
2205,5822672250.00,00,06
2206,5822697500.00,00,50
2207,5822728250.00,00,04
2208,5822753500.00,00,23
2209,5822782750.00,00,06
2210,5822808000.00,00,60
2211,5823096000.00,00,3C
2212,5823121250.00,00,21
2213,5823203500.00,00,1D
2214,5823229500.00,CC,00
2215,5823261000.00,00,1C
2216,5823286250.00,00,CC
2217,5823337250.00,00,3A
2218,5823362500.00,00,34
2219,5825052750.00,00,29
2220,5825078750.00,EE,00
2221,5834866750.00,00,29
2222,5834892750.00,EE,00
2223,5845005000.00,00,29
2224,5845031000.00,EE,00
2225,5848607750.00,00,0F
2226,5848633750.00,42,00
2227,5848682000.00,00,09
2228,5848708000.00,1B,00
2229,5848763250.00,00,05
2230,5848789250.00,48,00
2231,5848853000.00,00,09
2232,5848879000.00,0B,00
2233,5848931750.00,00,05
2234,5848957750.00,23,00
2235,5849021500.00,00,09
2236,5849047500.00,0B,00
2237,5849100250.00,00,05
2238,5849126250.00,23,00
2239,5849190000.00,00,09
2240,5849216000.00,09,00
2241,5849268750.00,00,05
2242,5849294750.00,33,00
2243,5849358500.00,00,09
2244,5849384500.00,09,00
2245,5849437250.00,00,05
2246,5849463250.00,30,00
2247,5849527000.00,00,09
2248,5849553000.00,09,00
2249,5849605750.00,00,05
2250,5849631750.00,52,00
2251,5849695500.00,00,09
2252,5849721500.00,29,00
2253,5849774500.00,00,05
2254,5849800500.00,30,00
2255,5849872250.00,00,09
2256,5849898250.00,28,00
2257,5849934250.00,00,06
2258,5849959500.00,00,60
2259,5850895250.00,00,09
2260,5850921250.00,68,00
2261,5851265250.00,00,04
2262,5851290500.00,00,51
2263,5851325750.00,00,04
2264,5851351000.00,00,33
2265,5851386250.00,00,04
2266,5851411500.00,00,30
2267,5851446750.00,00,04
2268,5851472000.00,00,23
2269,5851506000.00,00,06
2270,5851531250.00,00,50
2271,5851562000.00,00,04
2272,5851587250.00,00,23
2273,5851616500.00,00,06
2274,5851641750.00,00,60
2275,5856753250.00,00,29
2276,5856779250.00,EE,00
2277,5866567250.00,00,29
2278,5866593250.00,EE,00
2279,5873614950.00,00,0F
2280,5873640950.00,40,00
2281,5873689200.00,00,09
2282,5873715200.00,1A,00
2283,5873770450.00,00,05
2284,5873796450.00,48,00
2285,5873851700.00,00,09
2286,5873877700.00,0A,00
2287,5873930450.00,00,05
2288,5873956450.00,22,00
2289,5874011700.00,00,09
2290,5874037700.00,0A,00
2291,5874090450.00,00,05
2292,5874116450.00,22,00
2293,5874171700.00,00,09
2294,5874197700.00,0A,00
2295,5874250450.00,00,05
2296,5874276450.00,32,00
2297,5874331700.00,00,09
2298,5874357700.00,08,00
2299,5874410450.00,00,05
2300,5874436450.00,30,00
2301,5874491700.00,00,09
2302,5874517700.00,08,00
2303,5874570450.00,00,05
2304,5874596450.00,72,00
2305,5874651700.00,00,09
2306,5874677700.00,08,00
2307,5874730450.00,00,05
2308,5874756450.00,32,00
2309,5874811700.00,00,09
2310,5874837700.00,28,00
2311,5874890700.00,00,05
2312,5874916700.00,30,00
2313,5874979450.00,00,09
2314,5875005450.00,28,00
2315,5875041450.00,00,06
2316,5875066700.00,00,60
2317,5875693700.00,00,09
2318,5875719700.00,28,00
2319,5876063700.00,00,04
2320,5876088950.00,00,51
2321,5876124200.00,00,04
2322,5876149450.00,00,33
2323,5876184700.00,00,04
2324,5876209950.00,00,30
2325,5876245200.00,00,04
2326,5876270450.00,00,23
2327,5876304450.00,00,06
2328,5876329700.00,00,50
2329,5876360450.00,00,04
2330,5876385700.00,00,23
2331,5876414950.00,00,06
2332,5876440200.00,00,60
2333,5878411450.00,00,29
2334,5878437450.00,EC,00
2335,5888197950.00,00,29
2336,5888223950.00,DC,00
2337,5898038950.00,00,29
2338,5898064950.00,DC,00
2339,5905617700.00,00,0F
2340,5905643700.00,84,00
2341,5905691950.00,00,09
2342,5905717950.00,36,00
2343,5905773200.00,00,05
2344,5905799200.00,90,00
2345,5905857450.00,00,09
2346,5905883450.00,16,00
2347,5905936200.00,00,05
2348,5905962200.00,46,00
2349,5906020450.00,00,09
2350,5906046450.00,16,00
2351,5906099200.00,00,05
2352,5906125200.00,46,00
2353,5906183450.00,00,09
2354,5906209450.00,16,00
2355,5906262200.00,00,05
2356,5906288200.00,66,00
2357,5906346450.00,00,09
2358,5906372450.00,12,00
2359,5906425200.00,00,05
2360,5906451200.00,60,00
2361,5906509450.00,00,09
2362,5906535450.00,12,00
2363,5906588200.00,00,05
2364,5906614200.00,E4,00
2365,5906672450.00,00,09
2366,5906698450.00,12,00
2367,5906751200.00,00,05
2368,5906777200.00,66,00
2369,5906835450.00,00,09
2370,5906861450.00,52,00
2371,5906914450.00,00,05
2372,5906940450.00,60,00
2373,5907006200.00,00,09
2374,5907032200.00,50,00
2375,5907068200.00,00,06
2376,5907093450.00,00,60
2377,5908043700.00,00,09
2378,5908069700.00,D0,00
2379,5908413450.00,00,04
2380,5908438700.00,00,51
2381,5908473950.00,00,04
2382,5908499200.00,00,33
2383,5908534450.00,00,04
2384,5908559700.00,00,30
2385,5908594950.00,00,04
2386,5908620200.00,00,23
2387,5908654200.00,00,06
2388,5908679450.00,00,50
2389,5908710200.00,00,04
2390,5908735450.00,00,23
2391,5908764700.00,00,06
2392,5908789950.00,00,60
2393,5909942950.00,00,29
2394,5909968950.00,DC,00
2395,5919700950.00,00,29
2396,5919726950.00,DC,00
2397,5929458950.00,00,29
2398,5929484950.00,DC,00
2399,5937616200.00,00,0F
2400,5937642200.00,84,00
2401,5937690450.00,00,09
2402,5937716450.00,36,00
2403,5937771700.00,00,05
2404,5937797700.00,90,00
2405,5937858700.00,00,09
2406,5937884700.00,16,00
2407,5937937450.00,00,05
2408,5937963450.00,46,00
2409,5938024450.00,00,09
2410,5938050450.00,16,00
2411,5938103200.00,00,05
2412,5938129200.00,46,00
2413,5938190200.00,00,09
2414,5938216200.00,16,00
2415,5938268950.00,00,05
2416,5938294950.00,66,00
2417,5938355950.00,00,09
2418,5938381950.00,12,00
2419,5938434700.00,00,05
2420,5938460700.00,60,00
2421,5938521700.00,00,09
2422,5938547700.00,12,00
2423,5938600450.00,00,05
2424,5938626450.00,E4,00
2425,5938687450.00,00,09
2426,5938713450.00,12,00
2427,5938766200.00,00,05
2428,5938792200.00,68,00
2429,5938853200.00,00,09
2430,5938879200.00,52,00
2431,5938932200.00,00,05
2432,5938958200.00,60,00
2433,5939026700.00,00,09
2434,5939052700.00,50,00
2435,5939088700.00,00,06
2436,5939113950.00,00,60
2437,5940324950.00,00,09
2438,5940350950.00,D0,00
2439,5940694450.00,00,04
2440,5940719700.00,00,51
2441,5940754950.00,00,04
2442,5940780200.00,00,33
2443,5940815450.00,00,04
2444,5940840700.00,00,30
2445,5940875950.00,00,04
2446,5940901200.00,00,23
2447,5940935200.00,00,06
2448,5940960450.00,00,50
2449,5940991200.00,00,04
2450,5941016450.00,00,23
2451,5941045700.00,00,06
2452,5941070950.00,00,60
2453,5941423450.00,00,29
2454,5941449450.00,DC,00
2455,5951278200.00,00,29
2456,5951304200.00,DC,00
2457,5961036200.00,00,29
2458,5961062200.00,DC,00
2459,5969116200.00,00,0F
2460,5969142200.00,84,00
2461,5969190450.00,00,09
2462,5969216450.00,36,00
2463,5969271700.00,00,05
2464,5969297700.00,90,00
2465,5969358950.00,00,09
2466,5969384950.00,16,00
2467,5969437700.00,00,05
2468,5969463700.00,46,00
2469,5969524950.00,00,09
2470,5969550950.00,16,00
2471,5969603700.00,00,05
2472,5969629700.00,46,00
2473,5969690950.00,00,09
2474,5969716950.00,16,00
2475,5969769700.00,00,05
2476,5969795700.00,66,00
2477,5969856950.00,00,09
2478,5969882950.00,12,00
2479,5969935700.00,00,05
2480,5969961700.00,60,00
2481,5970022950.00,00,09
2482,5970048950.00,12,00
2483,5970101700.00,00,05
2484,5970127700.00,E4,00
2485,5970188950.00,00,09
2486,5970214950.00,12,00
2487,5970267700.00,00,05
2488,5970293700.00,6A,00
2489,5970354950.00,00,09
2490,5970380950.00,52,00
2491,5970433950.00,00,05
2492,5970459950.00,60,00
2493,5970528700.00,00,09
2494,5970554700.00,50,00
2495,5970590700.00,00,06
2496,5970615950.00,00,60
2497,5971088950.00,00,09
2498,5971114950.00,50,00
2499,5971472700.00,00,04
2500,5971497950.00,00,51
2501,5971533200.00,00,04
2502,5971558450.00,00,33
2503,5971593700.00,00,04
2504,5971618950.00,00,30
2505,5971654200.00,00,04
2506,5971679450.00,00,23
2507,5971713450.00,00,06
2508,5971738700.00,00,50
2509,5971769450.00,00,04
2510,5971794700.00,00,23
2511,5971823950.00,00,06
2512,5971849200.00,00,60
2513,5973002200.00,00,29
2514,5973028200.00,DC,00
2515,5982760200.00,00,29
2516,5982786200.00,DC,00
2517,5992518200.00,00,29
2518,5992544200.00,DC,00
2519,5999676950.00,00,0F
2520,5999702950.00,80,00
2521,5999751200.00,00,09
2522,5999777200.00,33,00
2523,5999832450.00,00,05
2524,5999858450.00,D2,00
2525,5999922200.00,00,09
2526,5999948200.00,12,00
2527,6000000950.00,00,05
2528,6000026950.00,A4,00
2529,6000090700.00,00,09
2530,6000116700.00,52,00
2531,6000169700.00,00,05
2532,6000195700.00,63,00
2533,6000267450.00,00,09
2534,6000293450.00,50,00
2535,6000329450.00,00,06
2536,6000354700.00,00,60
2537,6001416200.00,00,09
2538,6001442200.00,D0,00
2539,6001784200.00,00,04
2540,6001809450.00,00,51
2541,6001844700.00,00,04
2542,6001869950.00,00,33
2543,6001905200.00,00,04
2544,6001930450.00,00,30
2545,6001965700.00,00,04
2546,6001990950.00,00,33
2547,6002024950.00,00,06
2548,6002050200.00,00,50
2549,6002080950.00,00,04
2550,6002106200.00,00,3F
2551,6002135450.00,00,06
2552,6002160700.00,00,60
2553,6003523700.00,00,29
2554,6003549700.00,DE,00
2555,6013281700.00,00,29
2556,6013307700.00,FE,00
2557,6023068200.00,00,29
2558,6023094200.00,FE,00
2559,6032826200.00,00,29
2560,6032852200.00,EE,00
2561,6042584200.00,00,29
2562,6042610200.00,EE,00
2563,6052438950.00,00,29
2564,6052464950.00,EE,00
2565,6062196950.00,00,29
2566,6062222950.00,EE,00
2567,6071983450.00,00,29
2568,6072009450.00,EE,00
2569,6081741450.00,00,29
2570,6081767450.00,EE,00
2571,6091499450.00,00,29
2572,6091525450.00,EE,00
2573,6101354700.00,00,29
2574,6101380700.00,EE,00
2575,6111112700.00,00,29
2576,6111138700.00,EE,00
2577,6120899200.00,00,29
2578,6120925200.00,EE,00
2579,6130657200.00,00,29
2580,6130683200.00,EE,00
2581,6140415200.00,00,29
2582,6140441200.00,EE,00
2583,6150270450.00,00,29
2584,6150296450.00,EE,00
2585,6160028450.00,00,29
2586,6160054450.00,EE,00
2587,6169814950.00,00,29
2588,6169840950.00,EE,00
2589,6179572950.00,00,29
2590,6179598950.00,EE,00
2591,6189330950.00,00,29
2592,6189356950.00,EE,00
2593,6199186200.00,00,29
2594,6199212200.00,EE,00
2595,6208944200.00,00,29
2596,6208970200.00,EE,00
2597,6218715950.00,00,29
2598,6218741950.00,EE,00
2599,6228473950.00,00,29
2600,6228499950.00,EE,00
2601,6238231950.00,00,29
2602,6238257950.00,EE,00
2603,6248087200.00,00,29
2604,6248113200.00,EE,00
2605,6257845200.00,00,29
2606,6257871200.00,EE,00
2607,6267616950.00,00,29
2608,6267642950.00,EE,00
2609,6277374950.00,00,29
2610,6277400950.00,EE,00
2611,6287132950.00,00,29
2612,6287158950.00,EE,00
2613,6296987700.00,00,29
2614,6297013700.00,EE,00
2615,6306745700.00,00,29
2616,6306771700.00,EE,00
2617,6316503700.00,00,29
2618,6316529700.00,EE,00
2619,6326290200.00,00,29
2620,6326316200.00,EE,00
2621,6336048200.00,00,29
2622,6336074200.00,EE,00
2623,6369618450.00,00,29
2624,6369644450.00,EE,00
2625,6396737450.00,00,29
2626,6396763450.00,EE,00
2627,6424114700.00,00,29
2628,6424140700.00,EE,00
2629,6451224700.00,00,29
2630,6451250700.00,EE,00
2631,6478618950.00,00,29
2632,6478644950.00,EE,00
2633,6505713700.00,00,29
2634,6505739700.00,EE,00
2635,6533099450.00,00,29
2636,6533125450.00,EE,00
2637,6560219150.00,00,29
2638,6560245150.00,EE,00
2639,6587620400.00,00,29
2640,6587646400.00,DC,00
2641,6614734150.00,00,29
2642,6614760150.00,DC,00
2643,6642107150.00,00,29
2644,6642133150.00,DC,00
2645,6669628650.00,00,29
2646,6669654650.00,DC,00
2647,6697098400.00,00,29
2648,6697124400.00,DC,00
2649,6724482150.00,00,29
2650,6724508150.00,FE,00
2651,6751571650.00,00,29
2652,6751597650.00,EE,00
2653,6778984400.00,00,29
2654,6779010400.00,EE,00
2655,6806472150.00,00,29
2656,6806498150.00,EE,00
2657,6833872400.00,00,29
2658,6833898400.00,EE,00
2659,6860968900.00,00,29
2660,6860994900.00,EE,00
2661,6889199900.00,00,29
2662,6889225900.00,EE,00
2663,6916730650.00,00,29
2664,6916756650.00,EE,00
2665,6944185900.00,00,29
2666,6944211900.00,EE,00
2667,6971570900.00,00,29
2668,6971596900.00,EE,00
2669,6999079400.00,00,29
2670,6999105400.00,EE,00
2671,7026395150.00,00,29
2672,7026421150.00,EE,00
2673,7053524400.00,00,29
2674,7053550400.00,EE,00
2675,7080525900.00,00,29
2676,7080551900.00,EE,00
2677,7107622150.00,00,29
2678,7107648150.00,EE,00
2679,7134996400.00,00,29
2680,7135022400.00,EE,00
2681,7162092900.00,00,29
2682,7162118900.00,EE,00
2683,7189079400.00,00,29
2684,7189105400.00,EE,00
2685,7216174400.00,00,29
2686,7216200400.00,EE,00
2687,7243699150.00,00,29
2688,7243725150.00,EE,00
2689,7271057400.00,00,29
2690,7271083400.00,EE,00
2691,7298141100.00,00,29
2692,7298167100.00,DC,00
2693,7325556850.00,00,29
2694,7325582850.00,DC,00
2695,7353089100.00,00,29
2696,7353115100.00,DC,00
2697,7380455350.00,00,29
2698,7380481350.00,DC,00
2699,7407988100.00,00,29
2700,7408014100.00,DC,00
2701,7435409600.00,00,29
2702,7435435600.00,FE,00
2703,7462891100.00,00,29
2704,7462917100.00,EE,00
2705,7490268100.00,00,29
2706,7490294100.00,EE,00
2707,7517363850.00,00,29
2708,7517389850.00,EE,00
2709,7544820850.00,00,29
2710,7544846850.00,EE,00
2711,7572218850.00,00,29
2712,7572244850.00,EE,00
2713,7599750600.00,00,29
2714,7599776600.00,EE,00
2715,7627133850.00,00,29
2716,7627159850.00,EE,00
2717,7654247850.00,00,29
2718,7654273850.00,EE,00
2719,7681628600.00,00,29
2720,7681654600.00,EE,00
2721,7709039100.00,00,29
2722,7709065100.00,EE,00
2723,7736056100.00,00,29
2724,7736082100.00,EE,00
2725,7763167350.00,00,29
2726,7763193350.00,EE,00
2727,7790573350.00,00,29
2728,7790599350.00,EE,00
2729,7817672100.00,00,29
2730,7817698100.00,EE,00
2731,7845125600.00,00,29
2732,7845151600.00,EE,00
2733,7873345850.00,00,29
2734,7873371850.00,EE,00
2735,7900440850.00,00,29
2736,7900466850.00,EE,00
2737,7927445350.00,00,29
2738,7927471350.00,EE,00
2739,7954969350.00,00,29
2740,7954995350.00,EE,00
2741,7982352600.00,00,29
2742,7982378600.00,EE,00
2743,8009448550.00,00,29
2744,8009474550.00,DC,00
2745,8036860800.00,00,29
2746,8036886800.00,DC,00
2747,8063960050.00,00,29
2748,8063986050.00,DC,00
2749,8091346800.00,00,29
2750,8091372800.00,DC,00
2751,8118462050.00,00,29
2752,8118488050.00,DC,00
2753,8145912550.00,00,29
2754,8145938550.00,FE,00
2755,8173287300.00,00,29
2756,8173313300.00,EE,00
2757,8200383550.00,00,29
2758,8200409550.00,EE,00
2759,8227785050.00,00,29
2760,8227811050.00,EE,00
2761,8255295300.00,00,29
2762,8255321300.00,EE,00
2763,8282729050.00,00,29
2764,8282755050.00,EE,00
2765,8309791300.00,00,29
2766,8309817300.00,EE,00
2767,8337226300.00,00,29
2768,8337252300.00,EE,00
2769,8364712300.00,00,29
2770,8364738300.00,EE,00
2771,8365665300.00,00,09
2772,8365691300.00,68,00
2773,8366035300.00,00,04
2774,8366060550.00,00,41
2775,8366095800.00,00,04
2776,8366121050.00,00,33
2777,8366156300.00,00,04
2778,8366181550.00,00,30
2779,8366216800.00,00,04
2780,8366242050.00,00,23
2781,8366277300.00,00,04
2782,8366302550.00,00,23
2783,8366336550.00,00,06
2784,8366361800.00,00,50
2785,8366392550.00,00,04
2786,8366417800.00,00,30
2787,8366447050.00,00,06
2788,8366472300.00,00,60
2789,8392851050.00,00,29
2790,8392877050.00,EE,00
2791,8420323550.00,00,29
2792,8420349550.00,EE,00
2793,8447435300.00,00,29
2794,8447461300.00,EE,00
2795,8474422800.00,00,29
2796,8474448800.00,EE,00
2797,8501506800.00,00,29
2798,8501532800.00,EE,00
2799,8528932550.00,00,29
2800,8528958550.00,EE,00
2801,8556032300.00,00,29
2802,8556058300.00,EE,00
2803,8583405300.00,00,29
2804,8583431300.00,EE,00
2805,8610525550.00,00,29
2806,8610551550.00,EE,00
2807,8637961800.00,00,29
2808,8637987800.00,EE,00
2809,8665440050.00,00,29
2810,8665466050.00,EE,00
2811,8692862250.00,00,29
2812,8692888250.00,DC,00
2813,8720352750.00,00,29
2814,8720378750.00,DC,00
2815,8747797000.00,00,29
2816,8747823000.00,DC,00
2817,8775230250.00,00,29
2818,8775256250.00,DC,00
2819,8802313000.00,00,29
2820,8802339000.00,DC,00
2821,8829708750.00,00,29
2822,8829734750.00,FE,00
2823,8857193750.00,00,29
2824,8857219750.00,EE,00
2825,8885428750.00,00,29
2826,8885454750.00,EE,00
2827,8912939250.00,00,29
2828,8912965250.00,EE,00
2829,8940371750.00,00,29
2830,8940397750.00,EE,00
2831,8967436750.00,00,29
2832,8967462750.00,EE,00
2833,8994908500.00,00,29
2834,8994934500.00,EE,00
2835,9022295750.00,00,29
2836,9022321750.00,EE,00
2837,9049803750.00,00,29
2838,9049829750.00,EE,00
2839,9077117250.00,00,29
2840,9077143250.00,EE,00
2841,9104249250.00,00,29
2842,9104275250.00,EE,00
2843,9131649500.00,00,29
2844,9131675500.00,EE,00
2845,9158746500.00,00,29
2846,9158772500.00,EE,00
2847,9186135750.00,00,29
2848,9186161750.00,EE,00
2849,9213249750.00,00,29
2850,9213275750.00,EE,00
2851,9240217500.00,00,29
2852,9240243500.00,EE,00
2853,9267330500.00,00,29
2854,9267356500.00,EE,00
2855,9294423750.00,00,29
2856,9294449750.00,EE,00
2857,9321781000.00,00,29
2858,9321807000.00,EE,00
2859,9348896250.00,00,29
2860,9348922250.00,EE,00
2861,9376265700.00,00,29
2862,9376291700.00,DC,00
2863,9403380950.00,00,29
2864,9403406950.00,DC,00
2865,9430771700.00,00,29
2866,9430797700.00,DC,00
2867,9457858950.00,00,29
2868,9457884950.00,DC,00
2869,9485299700.00,00,29
2870,9485325700.00,DE,00
2871,9512783950.00,00,29
2872,9512809950.00,EE,00
2873,9540158700.00,00,29
2874,9540184700.00,EE,00
2875,9567671200.00,00,29
2876,9567697200.00,EE,00
2877,9595145700.00,00,29
2878,9595171700.00,EE,00
2879,9622527700.00,00,29
2880,9622553700.00,EE,00
2881,9649640950.00,00,29
2882,9649666950.00,EE,00
2883,9677024700.00,00,29
2884,9677050700.00,EE,00
2885,9704537450.00,00,29
2886,9704563450.00,EE,00
2887,9731936450.00,00,29
2888,9731962450.00,EE,00
2889,9758930200.00,00,29
2890,9758956200.00,EE,00
2891,9785947200.00,00,29
2892,9785973200.00,EE,00
2893,9813060700.00,00,29
2894,9813086700.00,EE,00
2895,9840466700.00,00,29
2896,9840492700.00,EE,00
2897,9867570200.00,00,29
2898,9867596200.00,EE,00
2899,9895839450.00,00,29
2900,9895865450.00,EE,00
2901,9923235950.00,00,29
2902,9923261950.00,EE,00
2903,9950351200.00,00,29
2904,9950377200.00,EE,00
2905,9977760200.00,00,29
2906,9977786200.00,EE,00
